Operon,Orientation,Genes
>OP_CVAR_RS00010,+,CVAR_RS00010,CVAR_RS00015,CVAR_RS00020
>OP_CVAR_RS15180,-,CVAR_RS15180,CVAR_RS15175
>OP_CVAR_RS15205,+,CVAR_RS15205,CVAR_RS15210
>OP_CVAR_RS15225,+,CVAR_RS15225,CVAR_RS15230
>OP_CVAR_RS15240,-,CVAR_RS15240,CVAR_RS15235
>OP_CVAR_RS15245,+,CVAR_RS15245,CVAR_RS15250
>OP_CVAR_RS15280,-,CVAR_RS15280,CVAR_RS15275,CVAR_RS15270,CVAR_RS15265
>OP_CVAR_RS15320,-,CVAR_RS15320,CVAR_RS16735
>OP_CVAR_RS15330,+,CVAR_RS15330,CVAR_RS15335
>OP_CVAR_RS15345,-,CVAR_RS15345,CVAR_RS15340
>OP_CVAR_RS16220,-,CVAR_RS16220,CVAR_RS15415
>OP_CVAR_RS15425,+,CVAR_RS15425,CVAR_RS15430
>OP_CVAR_RS15440,+,CVAR_RS15440,CVAR_RS15445,CVAR_RS15450,CVAR_RS16740
>OP_CVAR_RS15470,+,CVAR_RS15470,CVAR_RS15475
>OP_CVAR_RS15485,+,CVAR_RS15485,CVAR_RS15490
>OP_CVAR_RS15525,+,CVAR_RS15525,CVAR_RS15530
>OP_CVAR_RS15570,-,CVAR_RS15570,CVAR_RS15565
>OP_CVAR_RS15585,+,CVAR_RS15585,CVAR_RS15590
>OP_CVAR_RS15620,+,CVAR_RS15620,CVAR_RS15625,CVAR_RS15630
>OP_CVAR_RS15640,-,CVAR_RS15640,CVAR_RS15635
>OP_CVAR_RS15660,-,CVAR_RS15660,CVAR_RS15655,CVAR_RS15650
>OP_CVAR_RS15665,+,CVAR_RS15665,CVAR_RS15670,CVAR_RS15675
>OP_CVAR_RS15700,+,CVAR_RS15700,CVAR_RS15705
>OP_CVAR_RS15710,+,CVAR_RS15710,CVAR_RS15715
>OP_CVAR_RS15740,+,CVAR_RS15740,CVAR_RS15745,CVAR_RS16755,CVAR_RS15755,CVAR_RS16760
>OP_CVAR_RS15765,-,CVAR_RS15765,CVAR_RS15760
